relative_path,path,file,suffix,role,size_mb,modified_utc,age_hours,parent,exists
Finance Database/archive/xautf0-btcf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/xautf0-btcf0.csv,xautf0-btcf0.csv,.csv,other,0.3866,2022-09-28T10:21:20+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/waxusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/waxusd.csv,waxusd.csv,.csv,other,3.1255,2022-09-28T10:21:18+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/waves-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/waves-usd.csv,waves-usd.csv,.csv,other,0.3661,2022-09-28T10:21:18+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/wbteth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/wbteth.csv,wbteth.csv,.csv,other,0.172,2022-09-28T10:21:18+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/wbtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/wbtusd.csv,wbtusd.csv,.csv,other,11.7305,2022-09-28T10:21:18+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/waves-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/waves-ust.csv,waves-ust.csv,.csv,other,0.3322,2022-09-28T10:21:18+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/waxusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/waxusd.csv,waxusd.csv,.csv,other,3.1255,2022-09-28T10:21:18+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/waves-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/waves-usd.csv,waves-usd.csv,.csv,other,0.3661,2022-09-28T10:21:18+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/wbteth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/wbteth.csv,wbteth.csv,.csv,other,0.172,2022-09-28T10:21:18+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/wbtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/wbtusd.csv,wbtusd.csv,.csv,other,11.7305,2022-09-28T10:21:18+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/waves-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/waves-ust.csv,waves-ust.csv,.csv,other,0.3322,2022-09-28T10:21:18+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/vsyusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/vsyusd.csv,vsyusd.csv,.csv,other,38.8345,2022-09-28T10:21:16+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/vsyusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/vsyusd.csv,vsyusd.csv,.csv,other,38.8345,2022-09-28T10:21:16+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/vraust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/vraust.csv,vraust.csv,.csv,other,3.3891,2022-09-28T10:21:14+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/vrausd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/vrausd.csv,vrausd.csv,.csv,other,3.3412,2022-09-28T10:21:14+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/vsybtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/vsybtc.csv,vsybtc.csv,.csv,other,34.7803,2022-09-28T10:21:14+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/vraust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/vraust.csv,vraust.csv,.csv,other,3.3891,2022-09-28T10:21:14+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/vrausd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/vrausd.csv,vrausd.csv,.csv,other,3.3412,2022-09-28T10:21:14+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/vsybtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/vsybtc.csv,vsybtc.csv,.csv,other,34.7803,2022-09-28T10:21:14+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/vetusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/vetusd.csv,vetusd.csv,.csv,other,19.598,2022-09-28T10:21:12+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/vetust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/vetust.csv,vetust.csv,.csv,other,9.8159,2022-09-28T10:21:12+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/vetusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/vetusd.csv,vetusd.csv,.csv,other,19.598,2022-09-28T10:21:12+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/vetust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/vetust.csv,vetust.csv,.csv,other,9.8159,2022-09-28T10:21:12+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/velo-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/velo-usd.csv,velo-usd.csv,.csv,other,0.027,2022-09-28T10:21:10+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/velo-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/velo-ust.csv,velo-ust.csv,.csv,other,0.4631,2022-09-28T10:21:10+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/veeusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/veeusd.csv,veeusd.csv,.csv,other,1.2783,2022-09-28T10:21:10+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/vetbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/vetbtc.csv,vetbtc.csv,.csv,other,22.2331,2022-09-28T10:21:10+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/utkusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/utkusd.csv,utkusd.csv,.csv,other,8.5622,2022-09-28T10:21:10+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/velo-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/velo-usd.csv,velo-usd.csv,.csv,other,0.027,2022-09-28T10:21:10+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/velo-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/velo-ust.csv,velo-ust.csv,.csv,other,0.4631,2022-09-28T10:21:10+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/veeusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/veeusd.csv,veeusd.csv,.csv,other,1.2783,2022-09-28T10:21:10+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/vetbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/vetbtc.csv,vetbtc.csv,.csv,other,22.2331,2022-09-28T10:21:10+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/utkusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/utkusd.csv,utkusd.csv,.csv,other,8.5622,2022-09-28T10:21:10+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/ust-cnht.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/ust-cnht.csv,ust-cnht.csv,.csv,other,0.1781,2022-09-28T10:21:04+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/uskusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/uskusd.csv,uskusd.csv,.csv,other,0.0124,2022-09-28T10:21:04+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/ust-cnht.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/ust-cnht.csv,ust-cnht.csv,.csv,other,0.1781,2022-09-28T10:21:04+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/uskusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/uskusd.csv,uskusd.csv,.csv,other,0.0124,2022-09-28T10:21:04+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/uosusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/uosusd.csv,uosusd.csv,.csv,other,30.492,2022-09-28T10:21:02+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/uosusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/uosusd.csv,uosusd.csv,.csv,other,30.492,2022-09-28T10:21:02+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/uosbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/uosbtc.csv,uosbtc.csv,.csv,other,31.6744,2022-09-28T10:21:00+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/uopusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/uopusd.csv,uopusd.csv,.csv,other,3.9377,2022-09-28T10:21:00+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/uopust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/uopust.csv,uopust.csv,.csv,other,3.4716,2022-09-28T10:21:00+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/uosbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/uosbtc.csv,uosbtc.csv,.csv,other,31.6744,2022-09-28T10:21:00+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/uopusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/uopusd.csv,uopusd.csv,.csv,other,3.9377,2022-09-28T10:21:00+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/uopust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/uopust.csv,uopust.csv,.csv,other,3.4716,2022-09-28T10:21:00+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/uniust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/uniust.csv,uniust.csv,.csv,other,22.5063,2022-09-28T10:20:58+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/uniust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/uniust.csv,uniust.csv,.csv,other,22.5063,2022-09-28T10:20:58+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/unif0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/unif0-ustf0.csv,unif0-ustf0.csv,.csv,other,0.3645,2022-09-28T10:20:56+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/udcust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/udcust.csv,udcust.csv,.csv,other,12.4115,2022-09-28T10:20:56+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/uniusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/uniusd.csv,uniusd.csv,.csv,other,28.2759,2022-09-28T10:20:56+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/unif0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/unif0-ustf0.csv,unif0-ustf0.csv,.csv,other,0.3645,2022-09-28T10:20:56+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/udcust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/udcust.csv,udcust.csv,.csv,other,12.4115,2022-09-28T10:20:56+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/uniusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/uniusd.csv,uniusd.csv,.csv,other,28.2759,2022-09-28T10:20:56+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/tsdusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/tsdusd.csv,tsdusd.csv,.csv,other,8.4364,2022-09-28T10:20:54+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/tsdust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/tsdust.csv,tsdust.csv,.csv,other,6.9945,2022-09-28T10:20:54+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/udcusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/udcusd.csv,udcusd.csv,.csv,other,15.9981,2022-09-28T10:20:54+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/tsdusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/tsdusd.csv,tsdusd.csv,.csv,other,8.4364,2022-09-28T10:20:54+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/tsdust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/tsdust.csv,tsdust.csv,.csv,other,6.9945,2022-09-28T10:20:54+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/udcusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/udcusd.csv,udcusd.csv,.csv,other,15.9981,2022-09-28T10:20:54+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/trxust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/trxust.csv,trxust.csv,.csv,other,15.6081,2022-09-28T10:20:52+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/trxust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/trxust.csv,trxust.csv,.csv,other,15.6081,2022-09-28T10:20:52+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/trxeth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/trxeth.csv,trxeth.csv,.csv,other,24.574,2022-09-28T10:20:46+00:00,31998.06,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/trxeur.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/trxeur.csv,trxeur.csv,.csv,other,21.839,2022-09-28T10:20:46+00:00,31998.06,Cripto_MinuteTimeSeries,True
Finance Database/archive/trxeth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/trxeth.csv,trxeth.csv,.csv,other,24.574,2022-09-28T10:20:46+00:00,31998.06,Finance Database/archive,True
Finance Database/archive/trxeur.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/trxeur.csv,trxeur.csv,.csv,other,21.839,2022-09-28T10:20:46+00:00,31998.06,Finance Database/archive,True
Cripto_MinuteTimeSeries/sxxust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/sxxust.csv,sxxust.csv,.csv,other,0.0978,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/swmusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/swmusd.csv,swmusd.csv,.csv,other,0.0885,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/sxxusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/sxxusd.csv,sxxusd.csv,.csv,other,0.1087,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/testbtcf0-testusdtf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/testbtcf0-testusdtf0.csv,testbtcf0-testusdtf0.csv,.csv,other,0.4326,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/sushi-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/sushi-usd.csv,sushi-usd.csv,.csv,other,1.0086,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/trxbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/trxbtc.csv,trxbtc.csv,.csv,other,33.8979,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/sushi-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/sushi-ust.csv,sushi-ust.csv,.csv,other,0.943,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/terraust-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/terraust-usd.csv,terraust-usd.csv,.csv,other,0.0378,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/testbtc-testusdt.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/testbtc-testusdt.csv,testbtc-testusdt.csv,.csv,other,0.167,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/tknusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/tknusd.csv,tknusd.csv,.csv,other,0.2551,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/sushif0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/sushif0-ustf0.csv,sushif0-ustf0.csv,.csv,other,0.0643,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/triusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/triusd.csv,triusd.csv,.csv,other,0.1145,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/testbtc-testusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/testbtc-testusd.csv,testbtc-testusd.csv,.csv,other,0.2761,2022-09-28T10:20:44+00:00,31998.07,Cripto_MinuteTimeSeries,True
